601,3,11,1,2,5,4,5,6,1,29,4,3,3,1,1
602,3,11,1,2,7,7,7,5,1,27,4,1,4,4,4
603,3,11,1,2,5,4,5,7,1,27,3,2,2,1,1
604,3,11,1,2,4,3,2,4,1,48,5,2,3,3,2
605,3,11,1,2,5,4,5,6,1,29,4,3,3,1,1
606,3,11,1,2,4,4,4,5,1,27,4,1,4,4,4
607,3,11,1,2,5,4,5,7,1,27,3,2,2,1,1
608,3,11,1,2,4,3,2,4,1,48,5,2,3,3,2
609,3,11,1,2,4,4,4,4,1,47,4,6,4,3,3
610,3,11,1,2,4,3,3,4,2,56,2,4,5,5,5
611,3,11,1,2,4,4,3,4,2,56,5,2,3,3,3
612,3,11,1,2,5,5,5,5,2,36,4,4,6,6,6
613,3,11,1,2,3,3,2,5,1,40,4,3,3,3,3
614,3,11,1,2,7,5,5,7,2,32,4,6,6,5,2
615,3,11,1,2,3,2,1,4,2,20,3,5,3,2,1
616,3,11,1,2,3,3,3,4,1,56,4,3,2,3,3
617,3,11,1,2,1,1,2,2,2,61,4,3,2,2,2
618,3,11,1,2,2,2,1,3,1,44,4,1,2,2,2
619,3,11,1,2,3,3,3,6,2,34,4,3,2,3,3
620,3,11,1,2,1,3,4,2,1,40,5,6,2,3,2
621,3,11,1,2,3,4,2,5,2,43,3,5,3,1,2
622,3,11,1,2,3,1,2,6,2,27,2,2,3,3,2
623,3,11,1,2,4,5,2,6,2,32,4,5,3,3,3
624,3,11,1,2,3,2,2,3,2,33,2,4,3,3,3
625,3,11,1,2,6,6,7,4,1,35,4,1,6,6,5
626,3,11,1,2,6,6,6,7,1,52,4,3,6,6,6
627,3,11,1,2,3,3,2,7,1,41,3,1,2,3,3
628,3,11,1,2,5,6,5,7,1,52,4,3,2,2,2
629,3,11,1,2,3,2,3,5,1,50,2,2,2,2,1
630,3,11,1,2,2,4,2,2,2,49,3,5,2,2,2
631,3,11,1,2,3,1,2,6,2,61,3,4,2,1,2
632,3,11,1,2,2,1,2,4,2,29,2,2,1,2,2
633,3,11,1,2,6,5,1,4,1,22,3,4,3,2,1
634,3,11,1,2,2,2,2,2,1,51,7,1,2,2,1
635,3,11,1,2,2,2,1,3,2,48,4,1,1,3,1
636,3,11,1,2,4,5,1,2,2,41,4,5,2,3,3
637,3,11,1,2,2,1,1,3,1,38,3,1,2,3,3
638,3,11,1,2,2,2,2,2,2,38,4,4,2,1,1
639,3,11,1,2,6,6,6,2,1,51,4,4,2,4,3
640,3,11,1,2,2,2,1,4,1,30,3,5,2,2,2
641,3,11,1,2,4,2,4,2,1,23,2,2,2,2,2
642,3,11,1,2,5,6,6,6,1,45,4,2,3,3,2
643,3,11,1,2,7,5,4,5,1,59,5,2,4,4,4
644,3,11,1,2,6,2,2,3,1,33,2,5,3,3,3
645,3,11,1,2,2,2,2,3,2,40,2,4,3,3,3
646,3,11,1,2,5,2,5,4,2,25,4,3,2,1,2
647,3,11,1,2,4,3,2,7,2,51,3,1,2,2,2
648,3,11,1,2,5,2,2,7,1,28,5,2,5,3,5
649,3,11,1,2,5,2,3,5,1,27,6,1,3,1,3
650,3,11,1,2,4,4,4,4,2,47,4,4,4,3,3
651,3,11,1,2,4,3,3,4,1,56,2,4,5,5,5
652,3,11,1,2,4,4,3,4,1,56,5,6,3,3,3
653,3,11,1,2,5,5,5,5,2,36,4,4,2,2,2
654,3,11,1,2,3,3,2,5,1,62,4,3,3,3,3
655,3,11,1,2,7,5,5,7,2,32,4,4,6,5,2
656,3,11,1,2,3,2,1,4,2,20,3,5,3,2,1
657,3,11,1,2,3,3,3,4,1,56,4,3,2,3,3
658,3,11,1,2,1,1,2,2,2,61,4,5,2,2,2
659,3,11,1,2,2,2,1,3,1,44,4,1,2,2,2
660,3,11,1,2,3,3,3,6,2,34,4,3,2,3,3
661,3,11,1,2,1,3,4,2,1,40,5,3,2,3,2
662,3,11,1,2,3,4,2,5,2,43,3,4,3,1,2
663,3,11,1,2,3,1,2,6,2,27,2,2,3,3,2
664,3,11,1,2,4,5,2,6,2,32,4,1,3,3,3
665,3,11,1,2,3,2,2,3,2,33,2,4,3,3,3
666,3,11,1,2,6,6,7,4,2,35,4,1,6,6,5
667,3,11,1,2,7,7,7,7,2,52,4,3,6,6,6
668,3,11,1,2,3,3,2,7,2,41,3,7,2,3,3
669,3,11,1,2,7,7,7,7,2,52,4,3,6,6,6
670,3,11,1,2,3,2,1,5,2,50,2,2,2,2,1
671,3,11,1,2,2,4,2,2,2,49,3,4,2,2,2
672,3,11,1,2,3,1,2,6,2,61,3,3,2,1,2
673,3,11,1,2,2,1,2,4,2,29,2,2,1,2,2
674,3,11,1,2,6,5,1,4,1,22,3,4,6,5,1
675,3,11,1,2,2,2,2,2,1,51,7,5,2,2,1
676,3,12,1,1,2,2,1,3,2,48,4,2,1,3,1
677,3,12,1,1,4,5,1,2,2,41,4,5,2,3,3
678,3,12,1,1,2,1,1,3,1,38,3,3,2,3,3
679,3,12,1,1,2,2,2,2,2,38,4,4,2,1,1
680,3,12,1,1,6,6,6,2,2,51,4,4,2,4,3
681,3,12,1,1,2,2,1,4,2,30,3,5,2,2,2
682,3,12,1,1,4,2,4,2,2,23,2,6,2,2,2
683,3,12,1,1,5,6,6,6,2,45,4,2,7,7,7
684,3,12,1,1,7,5,4,5,2,59,5,4,4,4,4
685,3,12,1,1,6,2,2,3,1,33,2,6,3,3,3
686,3,12,1,1,2,2,2,3,2,40,2,6,3,3,3
687,3,12,1,1,5,2,5,4,2,25,4,6,2,1,2
688,3,12,1,1,4,3,2,7,2,51,3,3,2,2,2
689,3,12,1,1,5,2,2,7,1,28,5,4,5,3,5
690,3,12,1,1,5,2,3,5,1,27,6,1,3,1,3
691,3,12,1,1,4,5,5,5,1,52,7,4,4,4,4
692,3,12,1,1,5,6,4,6,1,50,7,1,5,5,5
693,3,12,1,1,3,3,2,4,1,42,6,6,2,2,2
694,3,12,1,1,6,4,3,5,1,51,6,3,3,3,3
695,3,12,1,1,4,2,2,5,1,32,7,4,1,1,1
696,3,12,1,1,3,3,2,5,1,40,2,4,4,5,3
697,3,12,1,1,4,4,2,4,1,30,6,2,2,2,2
698,3,12,1,1,2,3,3,6,1,50,5,2,2,1,1
699,3,12,1,1,5,5,5,5,1,55,5,1,4,4,2
700,3,12,1,1,5,2,2,5,1,25,6,7,2,2,2
701,3,12,1,1,3,3,2,4,1,47,7,2,2,2,2
702,3,12,1,1,2,2,2,7,1,49,2,3,2,2,2
703,3,12,1,1,2,3,3,4,1,48,3,5,1,1,1
704,3,12,1,1,3,3,2,5,1,53,6,4,3,3,3
705,3,12,1,1,4,3,2,5,1,23,5,5,2,1,3
706,3,12,1,1,2,2,1,5,1,34,1,3,2,1,1
707,3,12,1,1,3,3,4,4,1,58,2,5,2,2,2
708,3,12,1,1,5,4,4,3,1,29,4,3,2,2,3
709,3,12,1,1,4,4,5,4,1,57,1,6,1,2,2
710,3,12,1,1,5,2,4,6,2,28,4,6,3,1,1
711,3,12,1,1,5,5,5,7,2,49,7,3,1,2,2
712,3,12,1,1,6,6,5,6,1,22,5,3,2,2,2
713,3,12,1,1,3,3,1,4,2,30,4,2,2,2,1
714,3,12,1,1,2,2,2,1,1,61,6,6,1,1,1
715,3,12,1,1,4,4,3,4,2,35,7,6,2,2,2
716,3,12,1,1,3,4,4,6,2,49,7,6,2,2,2
717,3,12,1,1,4,2,4,6,2,52,7,6,3,3,3
718,3,12,1,1,1,2,1,2,2,32,6,4,1,1,1
719,3,12,1,1,4,1,1,3,2,33,5,4,2,1,2
720,3,12,1,1,4,5,5,2,2,30,4,5,3,2,3
721,3,12,1,1,2,2,3,4,1,45,5,1,1,1,1
722,3,12,1,1,5,4,4,7,2,39,7,6,3,1,1
723,3,12,1,1,1,2,1,7,2,25,4,2,3,2,1
724,3,12,1,1,5,4,5,5,2,26,6,4,4,2,3
725,3,12,1,1,7,4,5,6,2,26,6,3,2,2,2
726,3,12,1,1,3,2,1,3,1,28,4,6,1,1,1
727,3,12,1,1,3,4,2,5,1,67,7,2,1,1,1
728,3,12,1,1,2,2,5,6,2,37,5,5,2,2,1
729,3,12,1,1,5,3,3,7,2,30,7,5,2,1,2
730,3,12,1,1,1,1,1,1,1,63,3,4,1,2,2
731,3,12,1,1,5,7,3,4,2,20,3,6,5,2,2
732,3,12,1,1,1,1,1,2,2,41,4,3,1,1,1
733,3,12,1,1,1,6,3,7,1,21,2,3,1,7,4
734,3,12,1,1,4,5,5,5,1,52,7,1,4,4,4
735,3,12,1,1,5,6,4,6,1,50,7,1,5,5,5
736,3,12,1,1,3,3,2,4,2,42,6,4,2,2,2
737,3,12,1,1,6,4,3,5,1,51,6,3,3,3,3
738,3,12,1,1,4,2,2,5,2,32,7,4,1,1,1
739,3,12,1,1,3,3,2,5,2,21,2,1,4,5,3
740,3,12,1,1,4,4,2,4,2,30,6,2,2,2,2
