1,1,11,1,1,5,4,5,6,1,29,4,4,3,1,1
2,1,11,1,1,7,7,7,5,1,27,4,6,4,4,4
3,1,11,1,1,5,4,5,7,1,27,3,5,2,1,1
4,1,11,1,1,4,3,2,4,1,48,5,5,3,3,2
5,1,11,1,1,5,4,5,6,1,29,4,4,3,1,1
6,1,11,1,1,4,4,4,5,1,27,4,6,4,4,4
7,1,11,1,1,5,4,5,7,1,27,3,5,2,1,1
8,1,11,1,1,4,3,2,4,1,48,5,5,3,3,2
9,1,11,1,1,4,4,4,4,1,47,4,1,4,3,3
10,1,11,1,1,4,3,3,4,2,56,2,3,5,5,5
11,1,11,1,1,4,4,3,4,2,56,5,5,3,3,3
12,1,11,1,1,5,5,5,5,2,36,4,3,6,6,6
13,1,11,1,1,3,3,2,5,1,40,4,4,3,3,3
14,1,11,1,1,7,5,5,7,2,32,4,1,6,5,2
15,1,11,1,1,3,2,1,4,2,20,3,2,3,2,1
16,1,11,1,1,3,3,3,4,1,56,4,4,2,3,3
17,1,11,1,1,1,1,2,2,2,61,4,4,2,2,2
18,1,11,1,1,2,2,1,3,1,44,4,6,2,2,2
19,1,11,1,1,3,3,3,6,2,34,4,4,2,3,3
20,1,11,1,1,1,3,4,2,1,40,5,1,2,3,2
21,1,11,1,1,3,4,2,5,2,43,3,2,3,1,2
22,1,11,1,1,3,1,2,6,2,27,2,5,3,3,2
23,1,11,1,1,4,5,2,6,2,32,4,2,3,3,3
24,1,11,1,1,3,2,2,3,2,33,2,3,3,3,3
25,1,11,1,1,6,6,7,4,1,35,4,7,6,6,5
26,1,11,1,1,6,6,6,7,1,52,4,4,6,6,6
27,1,11,1,1,3,3,2,7,1,41,3,6,2,3,3
28,1,11,1,1,5,6,5,7,1,52,4,4,6,6,6
29,1,11,1,1,3,2,3,5,1,50,2,5,2,2,1
30,1,11,1,1,2,4,2,2,2,49,3,2,2,2,2
31,1,11,1,1,3,1,2,6,2,61,3,3,2,1,2
32,1,11,1,1,2,1,2,4,2,29,2,5,1,2,2
33,1,11,1,1,6,5,1,4,1,22,3,3,6,5,1
34,1,11,1,1,2,2,2,2,1,51,7,6,2,2,1
35,1,11,1,1,2,2,1,3,2,48,4,7,1,3,1
36,1,11,1,1,4,5,1,2,2,41,4,2,2,3,3
37,1,11,1,1,2,1,1,3,1,38,3,7,2,3,3
38,1,11,1,1,2,2,2,2,2,38,4,3,2,1,1
39,1,11,1,1,6,6,6,2,1,51,4,3,2,4,3
40,1,11,1,1,2,2,1,4,1,30,3,2,2,2,2
41,1,11,1,1,4,2,4,2,1,23,2,5,2,2,2
42,1,11,1,1,5,6,6,6,1,45,4,5,7,7,7
43,1,11,1,1,7,5,4,5,1,59,5,5,4,4,4
44,1,11,1,1,6,2,2,3,1,33,2,2,3,3,3
45,1,11,1,1,2,2,2,3,2,40,2,3,3,3,3
46,1,11,1,1,5,2,5,4,2,25,4,4,2,1,2
47,1,11,1,1,4,3,2,7,2,51,3,6,2,2,2
48,1,11,1,1,5,2,2,7,1,28,5,5,5,3,5
49,1,11,1,1,5,2,3,5,1,27,6,6,3,1,3
50,1,11,1,1,4,4,4,4,2,47,4,3,4,3,3
51,1,11,1,1,4,3,3,4,1,56,2,3,5,5,5
52,1,11,1,1,4,4,3,4,1,56,5,1,3,3,3
53,1,11,1,1,5,5,5,5,2,36,4,3,6,6,6
54,1,11,1,1,3,3,2,5,1,62,4,4,3,3,3
55,1,11,1,1,7,5,5,7,2,32,4,3,6,5,2
56,1,11,1,1,3,2,1,4,2,20,3,2,3,2,1
57,1,11,1,1,3,3,3,4,1,56,4,4,2,3,3
58,1,11,1,1,1,1,2,2,2,61,4,2,2,2,2
59,1,11,1,1,2,2,1,3,1,44,4,6,2,2,2
60,1,11,1,1,3,3,3,6,2,34,4,4,2,3,3
61,1,11,1,1,1,3,4,2,1,40,5,4,2,3,2
62,1,11,1,1,3,4,2,5,2,43,3,3,3,1,2
63,1,11,1,1,3,1,2,6,2,27,2,5,3,3,2
64,1,11,1,1,4,5,2,6,2,32,4,6,3,3,3
65,1,11,1,1,3,2,2,3,2,33,2,3,3,3,3
66,1,11,1,1,6,6,7,4,2,35,4,7,6,6,5
67,1,11,1,1,7,7,7,7,2,52,4,4,6,6,6
68,1,11,1,1,3,3,2,7,2,41,3,6,2,3,3
69,1,11,1,1,7,7,7,7,2,52,4,4,6,6,6
70,1,11,1,1,3,2,1,5,2,50,2,5,2,2,1
71,1,11,1,1,2,4,2,2,2,49,3,3,2,2,2
72,1,11,1,1,3,1,2,6,2,61,3,4,2,1,2
73,1,11,1,1,2,1,2,4,2,29,2,5,1,2,2
74,1,11,1,1,6,5,1,4,1,22,3,3,6,5,1
75,1,11,1,1,2,2,2,2,1,51,7,2,2,2,1
76,1,12,1,2,2,2,1,3,2,48,4,5,1,3,1
77,1,12,1,2,4,5,1,2,2,41,4,2,2,3,3
78,1,12,1,2,2,1,1,3,1,38,3,4,2,3,3
