901,4,11,1,2,5,4,5,6,1,29,4,3,2,1,1
902,4,11,1,2,7,7,7,5,1,27,4,1,3,3,3
903,4,11,1,2,5,4,5,7,1,27,3,2,2,1,1
904,4,11,1,2,4,3,2,4,1,48,5,2,3,3,2
905,4,11,1,2,5,4,5,6,1,29,4,3,3,1,1
906,4,11,1,2,4,4,4,5,1,27,4,1,4,3,4
907,4,11,1,2,5,4,5,7,1,27,3,2,2,1,1
908,4,11,1,2,4,3,2,4,1,48,5,2,3,3,2
909,4,11,1,2,4,4,4,4,1,47,4,6,4,3,3
910,4,11,1,2,4,3,3,4,2,56,2,4,4,5,3
911,4,11,1,2,4,4,3,4,2,56,5,2,3,3,3
912,4,11,1,2,5,5,5,5,2,36,4,4,2,2,3
913,4,11,1,2,3,3,2,5,1,40,4,3,3,3,3
914,4,11,1,2,7,5,5,7,2,32,4,6,3,5,2
915,4,11,1,2,3,2,1,4,2,20,3,5,3,2,1
916,4,11,1,2,3,3,3,4,1,56,4,3,2,3,3
917,4,11,1,2,1,1,2,2,2,61,4,3,2,2,2
918,4,11,1,2,2,2,1,3,1,44,4,1,2,2,2
919,4,11,1,2,3,3,3,6,2,34,4,3,2,3,3
920,4,11,1,2,1,3,4,2,1,40,5,6,2,3,2
921,4,11,1,2,3,4,2,5,2,43,3,5,3,1,2
922,4,11,1,2,3,1,2,6,2,27,2,2,3,3,2
923,4,11,1,2,4,5,2,6,2,32,4,5,3,3,3
924,4,11,1,2,3,2,2,3,2,33,2,4,3,3,3
925,4,11,1,2,6,6,7,4,1,35,4,1,6,4,5
926,4,11,1,2,6,6,6,7,1,52,4,3,4,5,4
927,4,11,1,2,3,3,2,7,1,41,3,1,2,3,3
928,4,11,1,2,5,6,5,7,1,52,4,3,3,4,3
929,4,11,1,2,3,2,3,5,1,50,2,2,2,2,1
930,4,11,1,2,2,4,2,2,2,49,3,5,2,2,2
931,4,11,1,2,3,1,2,6,2,61,3,4,2,1,2
932,4,11,1,2,2,1,2,4,2,29,2,2,1,2,2
933,4,11,1,2,6,5,1,4,1,22,3,4,2,3,1
934,4,11,1,2,2,2,2,2,1,51,7,1,2,2,1
935,4,11,1,2,2,2,1,3,2,48,4,1,1,3,1
936,4,11,1,2,4,5,1,2,2,41,4,5,2,3,3
937,4,11,1,2,2,1,1,3,1,38,3,1,2,3,3
938,4,11,1,2,2,2,2,2,2,38,4,4,2,1,1
939,4,11,1,2,6,6,6,2,1,51,4,4,2,4,3
940,4,11,1,2,2,2,1,4,1,30,3,5,2,2,2
941,4,11,1,2,4,2,4,2,1,23,2,2,2,2,2
942,4,11,1,2,5,6,6,6,1,45,4,2,3,2,3
943,4,11,1,2,7,5,4,5,1,59,5,2,2,4,2
944,4,11,1,2,6,2,2,3,1,33,2,5,3,3,3
945,4,11,1,2,2,2,2,3,2,40,2,4,3,3,3
946,4,11,1,2,5,2,5,4,2,25,4,3,2,1,2
947,4,11,1,2,4,3,2,7,2,51,3,1,2,2,2
948,4,11,1,2,5,2,2,7,1,28,5,2,4,3,3
949,4,11,1,2,5,2,3,5,1,27,6,1,3,1,3
950,4,11,1,2,4,4,4,4,2,47,4,4,4,3,3
951,4,11,1,2,4,3,3,4,1,56,2,4,2,1,2
952,4,11,1,2,4,4,3,4,1,56,5,6,3,3,3
953,4,11,1,2,5,5,5,5,2,36,4,4,3,2,1
954,4,11,1,2,3,3,2,5,1,62,4,3,3,3,3
955,4,11,1,2,7,5,5,7,2,32,4,4,3,1,1
956,4,11,1,2,3,2,1,4,2,20,3,5,3,2,1
957,4,11,1,2,3,3,3,4,1,56,4,3,2,3,3
958,4,11,1,2,1,1,2,2,2,61,4,5,2,2,2
959,4,11,1,2,2,2,1,3,1,44,4,1,2,2,2
960,4,11,1,2,3,3,3,6,2,34,4,3,2,3,3
961,4,11,1,2,1,3,4,2,1,40,5,3,2,3,2
962,4,11,1,2,3,4,2,5,2,43,3,4,3,1,2
963,4,11,1,2,3,1,2,6,2,27,2,2,3,3,2
964,4,11,1,2,4,5,2,6,2,32,4,1,3,3,3
965,4,11,1,2,3,2,2,3,2,33,2,4,3,3,3
966,4,11,1,2,6,6,7,4,2,35,4,1,3,4,5
967,4,11,1,2,7,7,7,7,2,52,4,3,5,5,5
968,4,11,1,2,3,3,2,7,2,41,3,7,2,3,3
969,4,11,1,2,7,7,7,7,2,52,4,3,2,2,1
970,4,11,1,2,3,2,1,5,2,50,2,2,2,2,1
971,4,11,1,2,2,4,2,2,2,49,3,4,2,2,2
972,4,11,1,2,3,1,2,6,2,61,3,3,2,1,2
973,4,11,1,2,2,1,2,4,2,29,2,2,1,2,2
974,4,11,1,2,6,5,1,4,1,22,3,4,3,5,1
975,4,11,1,2,2,2,2,2,1,51,7,5,2,2,1
976,4,12,1,1,2,2,1,3,2,48,4,2,1,3,1
977,4,12,1,1,4,5,1,2,2,41,4,5,2,3,3
978,4,12,1,1,2,1,1,3,1,38,3,3,2,3,3
979,4,12,1,1,2,2,2,2,2,38,4,4,2,1,1
980,4,12,1,1,6,6,6,2,2,51,4,4,2,4,3
981,4,12,1,1,2,2,1,4,2,30,3,5,2,2,2
982,4,12,1,1,4,2,4,2,2,23,2,6,2,2,2
983,4,12,1,1,5,6,6,6,2,45,4,2,7,7,7
984,4,12,1,1,7,5,4,5,2,59,5,4,4,4,4
985,4,12,1,1,6,2,2,3,1,33,2,6,3,3,3
986,4,12,1,1,2,2,2,3,2,40,2,6,3,3,3
987,4,12,1,1,5,2,5,4,2,25,4,6,2,1,2
988,4,12,1,1,4,3,2,7,2,51,3,3,2,2,2
989,4,12,1,1,5,2,2,7,1,28,5,4,5,3,5
990,4,12,1,1,5,2,3,5,1,27,6,1,3,1,3
991,4,12,1,1,4,5,5,5,1,52,5,4,4,4,4
992,4,12,1,1,5,6,4,6,1,50,5,1,5,5,5
993,4,12,1,1,3,3,2,4,1,42,6,6,2,2,2
994,4,12,1,1,6,4,3,5,1,51,6,3,3,3,3
995,4,12,1,1,4,2,2,5,1,32,7,4,1,1,1
996,4,12,1,1,3,3,2,5,1,40,2,4,4,5,3
997,4,12,1,1,4,4,2,4,1,30,6,2,2,2,2
998,4,12,1,1,2,3,3,6,1,50,5,2,2,1,1
999,4,12,1,1,5,5,5,5,1,55,5,1,4,4,2
1000,4,12,1,1,5,2,2,5,1,25,6,7,2,2,2
1001,4,12,1,1,3,3,2,4,1,47,6,2,2,2,2
1002,4,12,1,1,2,2,2,7,1,49,2,3,2,2,2
1003,4,12,1,1,2,3,3,4,1,48,3,5,1,1,1
1004,4,12,1,1,3,3,2,5,1,53,6,4,3,3,3
1005,4,12,1,1,4,3,2,5,1,23,5,5,2,1,3
1006,4,12,1,1,2,2,1,5,1,34,1,3,2,1,1
1007,4,12,1,1,3,3,4,4,1,58,2,5,2,2,2
1008,4,12,1,1,5,4,4,3,1,29,4,3,2,2,3
1009,4,12,1,1,4,4,5,4,1,57,1,6,1,2,2
1010,4,12,1,1,5,2,4,6,2,28,4,6,3,1,1
1011,4,12,1,1,5,5,5,7,2,49,7,3,1,2,2
1012,4,12,1,1,6,6,5,6,1,22,5,3,2,2,2
1013,4,12,1,1,3,3,1,4,2,30,4,2,2,2,1
1014,4,12,1,1,2,2,2,1,1,61,6,6,1,1,1
1015,4,12,1,1,4,4,3,4,2,35,7,6,2,2,2
1016,4,12,1,1,3,4,4,6,2,49,5,6,2,2,2
1017,4,12,1,1,4,2,4,6,2,52,7,6,3,3,3
1018,4,12,1,1,1,2,1,2,2,32,6,4,1,1,1
1019,4,12,1,1,4,1,1,3,2,33,5,4,2,1,2
1020,4,12,1,1,4,5,5,2,2,30,4,5,3,2,3
1021,4,12,1,1,2,2,3,4,1,45,5,1,1,1,1
1022,4,12,1,1,5,4,4,7,2,39,6,6,3,1,1
1023,4,12,1,1,1,2,1,7,2,25,4,2,3,2,1
1024,4,12,1,1,5,4,5,5,2,26,6,4,4,2,3
1025,4,12,1,1,7,4,5,6,2,26,6,3,2,2,2
1026,4,12,1,1,3,2,1,3,1,28,4,6,1,1,1
1027,4,12,1,1,3,4,2,5,1,67,7,2,1,1,1
1028,4,12,1,1,2,2,5,6,2,37,4,5,2,2,1
1029,4,12,1,1,5,3,3,7,2,30,5,5,2,1,2
1030,4,12,1,1,1,1,1,1,1,63,3,4,1,2,2
1031,4,12,1,1,5,7,3,4,2,20,3,6,5,2,2
1032,4,12,1,1,1,1,1,2,2,41,4,3,1,1,1
1033,4,12,1,1,1,6,3,7,1,21,2,3,1,7,4
1034,4,12,1,1,4,5,5,5,1,52,7,7,4,4,4
1035,4,12,1,1,5,6,4,6,1,50,6,6,5,5,5
1036,4,12,1,1,3,3,2,4,2,42,6,4,2,2,2
1037,4,12,1,1,6,4,3,5,1,51,6,3,3,3,3
1038,4,12,1,1,4,2,2,5,2,32,7,4,1,1,1
1039,4,12,1,1,3,3,2,5,2,21,2,6,4,5,3
1040,4,12,1,1,4,4,2,4,2,30,6,2,2,2,2
1041,4,12,1,1,2,3,3,6,2,50,5,5,2,1,1
1042,4,12,1,1,5,5,5,5,1,55,5,5,4,4,2
1043,4,12,1,1,5,2,2,5,2,25,6,6,2,2,2
1044,4,12,1,1,3,3,2,4,2,47,7,2,2,2,2
1045,4,12,1,1,2,2,2,7,1,49,2,3,2,2,2
1046,4,12,1,1,2,3,3,4,2,48,3,4,1,1,1
1047,4,12,1,1,3,3,2,5,1,53,6,4,3,3,3
1048,4,12,1,1,4,3,2,5,2,23,5,5,2,1,3
1049,4,12,1,1,2,2,1,5,1,34,1,4,2,1,1
1050,4,12,1,1,3,3,4,4,1,58,2,5,2,2,2
1051,4,21,2,2,5,4,4,3,1,29,4,3,2,2,3
1052,4,21,2,2,4,4,5,4,2,57,5,1,1,2,2
1053,4,21,2,2,5,2,4,6,2,28,4,2,3,1,1
1054,4,21,2,2,5,5,5,7,2,49,7,1,4,6,6
1055,4,21,2,2,6,6,5,6,1,22,5,3,2,2,2
1056,4,21,2,2,3,3,1,4,2,30,4,2,2,2,1
1057,4,21,2,2,2,2,2,1,1,61,6,2,5,5,5
1058,4,21,2,2,4,4,3,4,2,35,7,1,2,2,2
1059,4,21,2,2,3,4,4,6,2,49,7,1,2,2,2
1060,4,21,2,2,4,2,4,6,2,52,7,1,3,3,3
1061,4,21,2,2,1,2,1,2,2,32,6,1,5,6,7
1062,4,21,2,2,4,1,1,3,2,33,5,4,2,1,2
1063,4,21,2,2,4,5,5,2,2,30,4,5,3,2,3
1064,4,21,2,2,2,2,3,4,1,45,5,1,6,7,6
1065,4,21,2,2,5,4,4,7,2,39,7,2,3,6,6
1066,4,21,2,2,1,2,1,7,2,25,7,1,3,2,5
1067,4,21,2,2,5,4,5,5,2,26,6,4,4,2,3
1068,4,21,2,2,2,2,1,4,1,64,4,2,5,6,6
1069,4,21,2,2,1,2,2,5,1,53,5,3,5,5,6
1070,4,21,2,2,7,3,3,3,1,60,6,1,4,7,6
1071,4,21,2,2,4,3,1,3,1,30,5,3,2,3,3
1072,4,21,2,2,6,7,6,4,2,54,7,3,3,2,2
1073,4,21,2,2,4,2,2,2,1,53,4,2,5,5,5
1074,4,21,2,2,2,2,2,3,1,40,6,3,6,6,7
1075,4,21,2,2,5,6,2,6,1,42,7,2,4,4,5
1076,4,21,2,2,4,3,3,3,1,49,7,4,6,6,6
1077,4,21,2,2,5,6,5,5,2,45,7,2,3,3,4
1078,4,21,2,2,4,3,4,3,2,47,6,4,5,4,6
1079,4,21,2,2,3,4,4,4,2,31,4,2,7,6,6
1080,4,21,2,2,4,3,2,5,2,36,6,4,5,6,7
1081,4,21,2,2,2,4,3,4,2,47,5,2,2,2,2
1082,4,21,2,2,6,4,6,3,2,20,3,2,2,2,3
1083,4,21,2,2,3,3,3,6,2,32,4,4,3,3,3
1084,4,21,2,2,6,4,6,5,2,41,7,3,2,2,1
1085,4,21,2,2,4,5,3,2,2,33,7,3,5,6,6
1086,4,21,2,2,3,2,2,7,2,40,7,1,3,4,5
1087,4,21,2,2,5,3,5,5,2,18,7,2,6,5,6
1088,4,21,2,2,3,2,3,2,2,60,5,4,6,6,6
1089,4,21,2,2,6,5,5,5,1,48,7,5,4,4,5
1090,4,21,2,2,4,3,2,3,1,53,5,3,1,3,2
1091,4,21,2,2,2,2,3,2,1,58,7,4,4,3,4
1092,4,21,2,2,3,1,2,5,1,31,5,2,2,1,2
1093,4,21,2,2,3,2,1,3,1,56,5,4,2,2,3
1094,4,21,2,2,7,4,3,7,2,46,4,1,6,6,6
1095,4,21,2,2,2,2,1,4,2,36,2,1,1,1,2
1096,4,21,2,2,2,1,3,4,2,32,6,1,2,2,2
1097,4,21,2,2,3,2,1,3,2,31,7,2,2,2,2
1098,4,21,2,2,6,5,6,4,2,29,6,3,2,1,1
1099,4,21,2,2,3,2,3,2,2,37,7,2,1,2,2
1100,4,21,2,2,4,5,4,6,1,35,4,2,2,2,2
1101,4,21,2,2,7,2,5,7,2,29,7,1,2,2,2
1102,4,21,2,2,4,2,5,6,1,37,7,3,3,3,3
1103,4,21,2,2,4,4,4,7,2,45,6,2,4,5,6
1104,4,21,2,2,2,2,2,5,2,53,2,2,2,2,2
1105,4,21,2,2,3,3,2,6,2,31,5,3,4,3,2
1106,4,21,2,2,2,1,2,3,1,29,6,4,2,2,1
1107,4,21,2,2,4,4,2,5,1,42,6,3,3,3,2
1108,4,21,2,2,2,1,1,5,2,32,6,2,2,2,3
1109,4,21,2,2,4,3,3,6,1,27,7,1,4,2,2
1110,4,21,2,2,5,4,2,6,2,27,7,1,4,3,2
1111,4,21,2,2,4,3,2,4,1,56,5,3,2,2,1
1112,4,21,2,2,2,2,2,2,1,57,4,5,2,2,2
1113,4,21,2,2,2,2,1,4,1,64,4,2,7,7,7
1114,4,21,2,2,1,2,2,5,1,53,5,5,4,5,5
1115,4,21,2,2,7,3,3,5,1,60,6,1,6,7,2
1116,4,21,2,2,4,3,1,4,1,30,5,3,2,3,3
1117,4,21,2,2,6,7,6,4,1,54,7,1,3,2,2
1118,4,21,2,2,4,2,2,2,1,53,4,2,2,2,1
1119,4,21,2,2,2,2,2,4,1,40,6,5,2,2,2
1120,4,21,2,2,5,6,2,6,1,42,7,5,4,4,2
1121,4,21,2,2,4,3,3,3,1,49,7,3,2,2,1
1122,4,21,2,2,5,6,5,5,1,45,7,4,3,3,4
1123,4,21,2,2,4,3,4,3,1,47,6,4,2,3,4
1124,4,21,2,2,3,4,4,4,1,31,4,2,5,4,5
1125,4,21,2,2,4,3,2,5,1,36,6,4,4,6,5
1126,4,22,2,1,2,4,3,4,2,47,5,2,2,2,2
1127,4,22,2,1,6,4,6,3,2,20,3,4,2,2,3
1128,4,22,2,1,3,3,3,6,1,32,4,4,3,3,3
1129,4,22,2,1,6,4,6,5,2,41,6,3,2,2,1
1130,4,22,2,1,4,5,3,2,2,33,5,5,1,1,2
1131,4,22,2,1,3,2,2,7,2,40,6,6,5,2,2
1132,4,22,2,1,5,3,5,5,2,18,4,3,3,1,2
1133,4,22,2,1,3,2,3,2,2,60,5,4,1,2,2
1134,4,22,2,1,6,5,5,5,1,48,4,6,4,4,5
1135,4,22,2,1,4,3,2,3,1,53,5,3,1,3,2
1136,4,22,2,1,2,2,3,2,1,58,4,6,4,3,4
1137,4,22,2,1,3,1,2,5,1,31,5,5,2,1,2
1138,4,22,2,1,3,2,1,3,1,56,5,4,2,2,3
1139,4,22,2,1,7,4,3,7,2,46,4,1,6,6,6
1140,4,22,2,1,2,2,1,4,2,36,2,2,1,1,2
1141,4,22,2,1,2,1,3,4,2,32,6,6,2,2,2
1142,4,22,2,1,3,2,1,3,2,31,7,6,2,2,2
1143,4,22,2,1,6,5,6,4,2,29,6,4,2,1,1
1144,4,22,2,1,3,2,3,2,2,37,7,6,1,2,2
1145,4,22,2,1,4,5,4,6,1,35,4,2,2,2,2
1146,4,22,2,1,7,2,5,7,1,29,5,3,2,2,2
1147,4,22,2,1,4,2,5,6,1,37,5,3,3,3,3
1148,4,22,2,1,4,4,4,7,1,45,6,4,1,1,1
1149,4,22,2,1,2,2,2,5,1,53,2,2,2,2,2
1150,4,22,2,1,3,3,2,6,1,31,5,3,4,3,2
1151,4,22,2,1,2,1,2,3,1,29,6,6,2,2,1
1152,4,22,2,1,4,4,2,5,1,42,6,4,3,3,2
1153,4,22,2,1,2,1,1,5,1,32,6,5,2,2,2
1154,4,22,2,1,4,3,3,6,1,27,7,1,4,2,2
1155,4,22,2,1,5,4,2,6,1,27,5,4,4,3,2
1156,4,22,2,1,4,3,2,3,1,56,5,3,2,2,1
1157,4,22,2,1,2,2,1,4,1,64,4,2,1,1,1
1158,4,22,2,1,1,2,2,5,1,53,5,5,2,2,2
1159,4,22,2,1,7,3,3,3,1,60,6,3,1,7,2
1160,4,22,2,1,4,3,1,3,1,30,5,3,2,3,3
1161,4,22,2,1,6,7,6,4,1,54,7,6,3,2,2
1162,4,22,2,1,4,2,2,2,1,53,4,6,2,2,1
1163,4,22,2,1,2,2,2,3,1,40,6,5,2,2,2
1164,4,22,2,1,5,6,2,6,1,42,4,5,4,4,2
1165,4,22,2,1,4,3,3,3,1,49,5,6,2,2,1
1166,4,22,2,1,5,6,5,5,2,45,4,4,3,3,4
1167,4,22,2,1,4,3,4,3,2,47,6,6,2,3,1
1168,4,22,2,1,3,4,4,4,2,31,4,2,2,1,1
1169,4,22,2,1,4,3,2,5,1,36,6,4,1,1,2
1170,4,22,2,1,2,4,3,4,2,47,5,2,2,2,2
1171,4,22,2,1,6,4,6,3,2,20,3,4,2,2,3
1172,4,22,2,1,3,3,3,6,1,32,4,4,3,3,3
1173,4,22,2,1,6,4,6,5,2,41,7,6,2,2,1
1174,4,22,2,1,4,5,3,2,2,33,5,4,1,1,2
1175,4,22,2,1,3,2,2,7,2,40,7,5,5,2,2
1176,4,22,2,1,5,3,5,5,2,18,4,6,3,1,2
1177,4,22,2,1,3,2,3,2,2,60,5,4,1,2,2
1178,4,22,2,1,6,5,5,5,2,48,7,6,4,4,5
1179,4,22,2,1,4,3,2,3,2,53,5,3,1,3,2
1180,4,22,2,1,2,2,3,2,2,58,4,4,4,3,4
1181,4,22,2,1,3,1,2,5,2,31,5,5,2,1,2
1182,4,22,2,1,3,2,1,3,2,56,5,4,2,2,3
1183,4,22,2,1,7,4,3,7,2,46,4,2,6,6,6
1184,4,22,2,1,2,2,1,4,2,36,2,5,1,1,2
1185,4,22,2,1,2,1,3,4,2,32,6,6,2,2,2
1186,4,22,2,1,3,2,1,3,2,31,7,7,2,2,2
1187,4,22,2,1,6,5,6,4,2,29,6,6,2,1,1
1188,4,22,2,1,3,2,3,2,2,37,7,6,1,2,2
1189,4,22,2,1,4,5,4,6,1,35,4,2,2,2,2
1190,4,22,2,1,7,2,5,7,2,29,7,6,2,2,2
1191,4,22,2,1,4,2,5,6,1,37,5,6,3,3,3
1192,4,22,2,1,4,4,4,7,2,45,6,4,1,1,1
1193,4,22,2,1,2,2,2,5,2,53,2,2,2,2,2
1194,4,22,2,1,3,3,2,6,1,31,5,3,4,3,2
1195,4,22,2,1,2,1,2,3,1,29,6,6,2,2,1
1196,4,22,2,1,4,4,2,5,1,42,6,6,3,3,2
1197,4,22,2,1,2,1,1,5,1,32,6,5,2,2,2
1198,4,22,2,1,4,3,3,6,1,27,7,4,4,2,2
1199,4,22,2,1,5,4,2,6,1,27,7,5,4,3,2
1200,4,22,2,1,4,3,2,3,1,56,5,3,2,2,1
